Co-term,女,母,妻,婦,姊,妃,婢,姒,媼,嫗,嫂,姬,妾,尼,嬪,妹,乳母,夫人,女子,室女,少女,帝后,後母,玉女,王后,皇后,美人,美女,貴人,皇太后,王,子,公,侯,君,臣,兵,帝,士,父,孫,伯,皇,叔,辟,賓,男,昆,兒,宦,友,俠,翁,童,孽,舅,紳,官,卿,吏,師,兄,叟,婿,甥,儐,娣,哥,丈夫,世子,中尉,列侯,力士,勇士,匹夫,博士,叔父,史官,司寇,司徒,君子,大夫,大王,大理,大臣,天王,天皇,天子,太公,太后,太子,太守,子嗣,孝子,孽子,帝王,次子,武士,王子,男子,皇子,皇帝,秀才,童子,老父,兒子,伯父,士大夫,大丈夫,太史公,皇太子,Fem,Target,Total
Pinyin,f_nǚ,f_mǔ,f_qī,f_fù,f_zǐ,f_fēi,f_bì,f_sì,f_ǎo,f_yù,f_sǎo,f_jī,f_qiè,f_ní,f_pin,f_mèi,f_rǔmǔ,f_fūren,f_nǚzǐ,f_shìnǚ,f_shàonǚ,f_dìhòu,f_hòumǔ,f_yùnǚ,f_wánghòu,f_huánghòu,f_měirén,f_měinǚ,f_guiren,f_huángtàihòu,m_wáng,m_zǐ,m_gōng,m_hóu,m_jūn,m_chén,m_bīng,m_dì,m_shì,m_fù,m_sūn,m_bà,m_huáng,m_shū,m_bì,m_bīn,m_nán,m_kūn,m_ér,m_huàn,m_yǒu,m_xiá,m_wēng,m_tóng,m_niè,m_jiù,m_shēn,m_guān,m_qīng,m_lì,m_shī,m_xiōng,m_sǒu,m_xù,m_shēng,m_bīn,m_dì,m_gē,m_zhàngfu,m_shìzǐ,m_zhōngwèi,m_lièhóu,m_lìshì,m_yǒngshì,m_pǐfū,m_bóshì,m_shūfù,m_shǐguān,m_sīkòu,m_sītú,m_jūnzǐ,m_dàfū,m_dàwáng,m_dàlǐ,m_dàchén,m_tiānwáng,m_tiānhuáng,m_tiānzǐ,m_tàigōng,m_tàihòu,m_tàizǐ,m_tàishǒu,m_zǐsì,m_xiàozǐ,m_nièzǐ,m_dìwáng,m_cìzǐ,m_wǔshì,m_wángzǐ,m_nánzǐ,m_huángzǐ,m_huángdì,m_xiùcai,m_tóngzǐ,m_lǎofù,m_erzi,m_bófù,m_shìdàfū,m_dàzhàngfu,m_tàishǐgōng,m_huángtàizǐ,Count,Count,Count
燎,1,1,1,1,1,1,,1,,,,1,,,,,,1,,,,1,,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,,1,1,1,1,1,1,,,,1,,,,1,,,,1,,1,,,,1,1,1,,,1,,1,1,1,1,1,1,,1,,1,,,,1,,1,,,,1,,1,,,1,12,62,186
馘,1,1,1,1,,,,,,,,1,1,1,,1,,,,,,,,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,,,1,1,1,1,1,1,1,,,,1,,1,,,,1,,1,,,,1,1,1,,1,1,1,,1,,1,1,1,,,1,,,1,1,,,1,,,,,,1,,,,10,59,159
朏,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,,,,1,,1,,,,,1,1,1,1,1,,,,,,,,1,,,,,,,,1,,,,1,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,,3,32,50
踊,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,1,,,,1,,1,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,16,16
殒,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,,1,,,1,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,11
誖,1,1,1,1,1,1,1,1,,,,1,1,,,1,,1,,,,,1,,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,1,1,1,1,,1,,,,,,1,1,1,,,1,1,,1,,1,,1,1,,1,,,1,,1,1,,,,,,,,1,1,1,1,,,,,,,,,,16,63,89
冑,1,1,1,1,,1,,,1,,,,,1,,1,,1,,,,,,,,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,,1,1,1,1,1,1,,1,,,,1,1,,1,1,,1,1,1,1,1,,1,1,1,1,1,1,,,1,,,1,1,,,,1,,,1,1,,1,,1,,1,1,1,1,,1,11,69,204
竦,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,,1,1,,,,,1,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,,,,1,,,1,,,,1,,1,,1,1,1,,1,1,,,1,,1,1,1,,,,1,,1,1,1,1,1,,1,1,,,1,1,1,,20,77,234
煇,1,1,1,1,,1,,,,,,,,1,1,,,1,,,,1,,,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,,1,,,,,,1,1,1,1,1,1,,,,,,,,1,,,,,,1,,,,,1,1,,,1,,,1,,1,,1,,,,,1,,1,,,1,,,,,,,,,,11,46,102
鍠,1,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,,,,,,,,1,1,1,1,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,1,1,,,,,1,,,,,,1,,,,,,,,,1,5,32,63
鏘,1,,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,1,,,,1,1,1,1,,,,,,1,,,1,,,,,,,,,,1,1,1,,,1,,1,1,,1,1,,,,,,,,,,,1,,,,,,1,,,,9,42,102
穰,1,1,1,1,1,1,1,,,,,,1,1,1,,1,1,,,,,1,,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,,,,1,1,,,1,1,1,,,1,1,1,1,1,1,1,,1,1,1,1,1,,,,1,,,1,,,1,,1,,,,1,,1,1,17,75,239
浹,1,1,1,1,1,1,,1,,,,1,1,1,,1,,,,,,,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,1,1,1,1,,1,1,,,,,1,1,,,,,1,1,,,1,1,1,1,1,1,,,1,,1,1,,,1,,1,,,,,1,1,,1,,,,1,,1,1,14,67,221
肄,1,1,1,1,,1,,1,,,,1,1,1,1,1,,1,1,,,,,,1,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,,1,,,1,1,1,1,1,1,1,,1,,,1,,1,,1,,,,1,1,,,1,1,1,,1,1,1,,1,1,,1,1,,,,,,,,,1,1,,,,,,1,,,1,15,63,200
镨,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,,,,,1,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,2,12,12
源,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,,1,,1,,1,1,25,99,355
邡,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,1,1,,1,1,1,1,,1,,,,,,,,,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,1,24,49
柎,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,1,1,,1,,1,,,,,,,,,,,,,1,,1,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,19,27
縵,1,,1,1,,,,,,,,,,,,,,1,,,,,,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,,,,,,,,,,1,1,1,1,1,,,,,,,1,,,,,,,,,,,,1,,1,,,1,,,1,,1,,,,,,,,,,,1,1,,,,,,,,,,6,34,71
銚,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,2,25,40
挏,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,1,1,,,1,,1,,1,,,1,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2,15,16
漬,1,1,1,1,,1,1,,,,,1,1,1,1,,,1,,,,,,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,,,1,,1,,1,1,1,1,,,,,,,,,,1,1,,,,,,,,1,1,1,1,1,1,,,1,,1,1,1,,,,,,,,,,1,,,,,,1,,,1,13,53,136
沔,1,1,1,1,1,1,,,,,,,,1,,1,,1,,,,,,,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,,1,1,1,1,,,,1,,,1,1,1,1,1,1,1,,1,,1,1,1,,,,1,1,1,1,,1,1,,,1,,,1,,,1,13,73,209
邦,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,1,26,105,396
劓,1,1,1,1,,,,,,,,1,1,,,,,,1,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,,,,1,1,1,,1,1,1,1,1,,1,,,,,1,,1,,,1,,,,,1,1,1,1,,1,1,,,1,,1,1,,,,,,,,,1,,1,,,,,1,,,,,7,49,143
刖,1,1,1,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,,,,,,,1,1,1,1,1,1,1,,,,,,,1,,,,,,,1,,,,1,1,1,1,1,1,,,1,,1,1,,,,,,,,,1,,1,,,,,1,1,,,,6,45,120
踣,1,1,1,1,,1,1,,,,,,1,,,,,,1,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,,,1,,,,1,1,1,1,1,,,,,,,,1,,,,,,1,1,,,1,,1,,1,1,,,,,,1,1,,1,,,,,1,1,,,,1,,,,1,,,1,8,48,102
駻,1,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,1,1,,,1,,1,,1,,,,1,,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3,16,19
窬,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,,1,,1,,,1,,,,1,1,1,1,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,1,1,,,,1,,,,,1,1,,1,,1,,1,,,1,2,36,78
忿,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,,1,,,,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,,,,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,,,1,1,1,,,1,22,89,359
刪,1,1,1,1,,,1,,,,,1,1,1,,,,,,,1,,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,1,,,1,1,1,1,1,1,1,1,,,,,1,,,,,1,,1,,1,1,1,1,1,,1,1,,,1,1,1,1,1,,,,1,,,,,,1,,,,1,,1,1,1,1,12,64,193
篹,1,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,1,,1,1,1,,,1,,1,,,,,,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,4,21,21
募,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,,1,,1,,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,,1,,,1,1,,1,23,96,374
賕,1,1,1,1,,1,1,,,,,,1,1,,,,,,,,,,,,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,,,,,,,,,1,,1,1,,1,1,1,1,,1,1,,,1,,1,1,1,1,,,1,,,1,1,,1,1,1,,,,,,,1,9,61,145
枉,1,1,1,1,1,1,1,,1,,1,1,1,1,,1,1,1,1,,,,,,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,,,1,1,1,1,1,1,1,1,1,,,,1,,,1,20,89,350
蠲,1,1,1,1,1,1,1,1,,,,1,1,1,1,,1,1,,,,,,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,,,1,1,,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,,1,,1,1,1,1,,,,1,,,1,16,80,284
爰,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,,1,,,,,,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,1,,1,1,1,1,,1,,1,,1,1,20,89,324
藪,1,1,1,1,,1,1,,,1,,,1,1,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,,,,,,,,1,,,1,1,1,,,1,1,1,,1,1,1,,1,,,1,1,,,,,1,,1,,,1,,,,1,,,,,,9,58,187
磽,1,,1,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,,1,,1,,1,,,,1,,1,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,1,,,1,,1,,,,,,,,,,5,31,60
耘,1,1,1,1,,1,,,,,,1,,,1,,,1,1,,,,,1,,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,1,,,1,1,1,1,1,1,,,1,,,,,,,,,,,1,,,,1,,1,,,1,,,1,1,1,,1,,1,,1,,,,1,1,1,,,,,1,1,,,,11,55,142
菜,1,1,1,1,1,1,1,,1,,,,1,1,1,1,,1,1,1,,,,,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,,1,,,1,1,1,1,1,1,,,1,,,1,,,,1,,,,1,1,,,1,,1,1,1,1,,,1,,1,1,1,,1,,1,,,,1,,1,,,,,,1,,1,1,19,67,222
畦,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,,,,,,,,,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,3,30,61
瓠,1,1,1,1,,1,1,,,,,,,1,,,,,,,1,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,1,1,,,,,,,1,,,1,,,,,,,,1,1,8,43,121
蓏,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,1,,,,1,,1,,,,,,,,1,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,12,17
饁,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,1,1,,1,1,1,1,,1,1,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,22,33
蟋,1,1,,1,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,8,32,49
蟀,1,1,,1,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,8,32,49
聿,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,,1,,,1,1,,,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,1,1,1,1,1,1,1,,,,1,,,1,,,,,,1,,,,1,1,1,,1,1,,,1,1,1,1,,,,,1,,,1,,1,1,,,,,,,,1,1,21,68,187
塾,1,1,1,1,,1,1,1,1,1,,,,,,,,,1,,,,,,,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,,1,,1,,,1,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,,,,,,1,1,,,1,,1,,,,,,,,,,11,43,82
樵,1,1,1,1,,1,,,,,,,1,1,1,1,,,1,,,,,,,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,,,1,1,1,1,1,,,1,1,,,,1,1,,1,,,1,,1,,1,1,1,,1,1,,,1,1,1,1,1,,1,,1,,,,,,1,,,,,,1,,,1,12,62,182
仟,1,1,1,1,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,1,1,1,1,1,,1,1,1,1,1,1,1,,,1,1,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,1,,,,1,,1,,,,,,,,,,7,30,34
饟,1,1,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,,1,,1,,,,,1,1,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,1,1,,,,1,,,,,,1,,1,,1,,,,,,,,6,37,76
愁,1,1,1,1,,1,1,,,,1,1,1,1,1,1,,1,1,,,,,,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,,1,,1,,,,1,,,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,,,1,1,1,1,,,,1,,1,,1,,18,78,283
孅,1,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,1,1,1,1,1,1,,1,1,1,,,1,,,1,1,,1,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,5,23,24
阽,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,1,,,,,,1,1,,1,1,1,1,,1,,,1,,1,1,,,,,,,,,,,1,,,,,,1,,,1,6,47,102
貯,1,1,1,1,,1,1,,,,,,1,1,1,1,,1,,,,,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,,,1,,1,1,,,1,1,1,,,,1,1,1,,1,1,,,1,,1,1,1,,,,1,,,1,1,1,1,,,,,,1,,,1,14,69,187
販,1,1,1,1,1,1,1,,,1,,1,1,1,1,1,,1,,,1,,,,,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,,,,,,1,1,1,,,1,1,1,1,1,1,,,1,,,1,1,,1,,,,1,1,1,1,1,,,,,,1,,,1,18,74,255
獺,1,1,1,,,1,,,,,,,,,,1,,,,,1,,,,,,,,,,1,1,1,1,1,1,,1,1,1,,,1,,1,1,1,1,,,,,,,,,,1,1,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,6,26,40
覡,1,1,1,1,,1,1,,,,,1,,,,,,1,,,,,,,,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,,1,1,,,,1,1,,,1,1,1,1,1,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,1,,,,1,,,,,,,,,1,,,,,,,,10,40,83
場,1,1,1,1,1,1,1,,1,,,1,1,1,1,1,,1,1,,,,,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,1,,1,,1,1,1,1,1,1,1,,1,,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,,,1,,,1,20,87,310
黷,1,1,1,1,,1,1,,,,,1,1,1,1,1,,,1,,1,1,,,,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,,1,1,,,,,,,,1,,,1,,,,1,1,1,,1,1,,1,1,,1,1,1,1,1,,1,1,,1,,1,1,1,,,,,1,,1,1,16,71,212
恆,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,,,,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,,1,,,1,1,1,1,,,,,1,1,,,1,22,89,323
絃,1,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,1,1,1,1,1,1,,1,1,1,1,1,1,,,1,,,1,,1,,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,,,1,,,,,,,,,1,3,29,61
爪,1,1,1,1,1,1,1,,1,,,,1,,,1,,1,,,,,,1,,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,,,1,,1,1,1,,,,1,1,,1,1,1,1,,1,,,,1,,,1,15,77,280
朐,1,1,1,,1,,,,,,,1,1,,,1,,1,,,,,,1,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,,1,,,1,1,1,1,1,,,,,,1,,,,1,,1,,1,,1,,1,1,1,,1,1,,,1,,,1,1,,,,1,,,1,,1,,,,,,,,,,,10,53,144
觚,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,,,1,,,,,,,1,1,1,1,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,1,,3,30,64
禋,1,1,1,1,1,1,,,1,,,,1,1,1,1,,,1,,,1,,1,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,,1,1,1,1,1,1,1,1,,1,,1,,1,1,1,1,,,,1,,,,1,1,1,,1,1,,1,1,1,1,1,1,,,,1,1,,,,1,1,,,,,,,1,,1,17,71,177
黼,1,1,1,1,,1,1,,,,,,1,1,1,,,1,,,,,,1,,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,,,1,1,1,1,1,1,,1,,,,,,1,,,,1,,1,,,,,1,1,1,1,1,,,1,,1,1,1,1,,,,,1,,,1,1,,,,,1,1,,,1,14,62,177
黻,1,1,1,1,,1,1,,,,,,,1,1,,,1,,,,,,1,,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,,1,,,,1,1,,,,1,1,1,1,1,1,1,,,,,,1,1,,,,,1,,,,1,1,1,1,1,1,,,1,,1,1,1,,,,,,,,,,1,,1,,,1,,,,1,12,54,142
瘞,1,1,1,1,1,1,1,,1,1,,1,1,1,,1,,1,1,,,1,,1,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,,,,1,1,,,,1,,,1,,,,1,1,1,1,1,1,,1,1,,1,1,1,,1,,1,,1,1,1,1,1,1,1,1,,,1,,1,1,20,80,245
騂,1,,,,,1,,,,,,,,1,1,,,,,,,,,1,,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,,,1,,,,,,,1,1,1,1,,,,,,,,,,,1,,,,1,,,,,1,1,,,1,,,1,1,,1,,,,,1,,,,,1,1,,,,,,,,,,6,37,80
寓,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,,,,,,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,1,1,,1,1,,1,1,1,,1,1,1,,1,1,,,1,,1,1,1,1,1,,1,1,1,,1,1,1,,1,,,1,1,,,1,21,85,279
埽,1,1,1,1,,,1,,,1,,1,1,1,,,,1,,,,,,1,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,1,1,1,1,,1,,,,1,,,,1,,,1,,1,,1,1,1,1,1,1,,,1,,1,1,1,,1,,,,,1,,,1,,,,,,1,1,,,13,64,174
俟,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,28,106,363
