Co-term,女,母,妻,婦,姊,妃,婢,姒,媼,嫗,嫂,姬,妾,尼,嬪,妹,乳母,夫人,女子,室女,少女,帝后,後母,玉女,王后,皇后,美人,美女,貴人,皇太后,王,子,公,侯,君,臣,兵,帝,士,父,孫,伯,皇,叔,辟,賓,男,昆,兒,宦,友,俠,翁,童,孽,舅,紳,官,卿,吏,師,兄,叟,婿,甥,儐,娣,哥,丈夫,世子,中尉,列侯,力士,勇士,匹夫,博士,叔父,史官,司寇,司徒,君子,大夫,大王,大理,大臣,天王,天皇,天子,太公,太后,太子,太守,子嗣,孝子,孽子,帝王,次子,武士,王子,男子,皇子,皇帝,秀才,童子,老父,兒子,伯父,士大夫,大丈夫,太史公,皇太子,Fem,Target,Total
Pinyin,f_nǚ,f_mǔ,f_qī,f_fù,f_zǐ,f_fēi,f_bì,f_sì,f_ǎo,f_yù,f_sǎo,f_jī,f_qiè,f_ní,f_pin,f_mèi,f_rǔmǔ,f_fūren,f_nǚzǐ,f_shìnǚ,f_shàonǚ,f_dìhòu,f_hòumǔ,f_yùnǚ,f_wánghòu,f_huánghòu,f_měirén,f_měinǚ,f_guiren,f_huángtàihòu,m_wáng,m_zǐ,m_gōng,m_hóu,m_jūn,m_chén,m_bīng,m_dì,m_shì,m_fù,m_sūn,m_bà,m_huáng,m_shū,m_bì,m_bīn,m_nán,m_kūn,m_ér,m_huàn,m_yǒu,m_xiá,m_wēng,m_tóng,m_niè,m_jiù,m_shēn,m_guān,m_qīng,m_lì,m_shī,m_xiōng,m_sǒu,m_xù,m_shēng,m_bīn,m_dì,m_gē,m_zhàngfu,m_shìzǐ,m_zhōngwèi,m_lièhóu,m_lìshì,m_yǒngshì,m_pǐfū,m_bóshì,m_shūfù,m_shǐguān,m_sīkòu,m_sītú,m_jūnzǐ,m_dàfū,m_dàwáng,m_dàlǐ,m_dàchén,m_tiānwáng,m_tiānhuáng,m_tiānzǐ,m_tàigōng,m_tàihòu,m_tàizǐ,m_tàishǒu,m_zǐsì,m_xiàozǐ,m_nièzǐ,m_dìwáng,m_cìzǐ,m_wǔshì,m_wángzǐ,m_nánzǐ,m_huángzǐ,m_huángdì,m_xiùcai,m_tóngzǐ,m_lǎofù,m_erzi,m_bófù,m_shìdàfū,m_dàzhàngfu,m_tàishǐgōng,m_huángtàizǐ,Count,Count,Count
息,1,1,1,1,1,1,1,,1,,,1,1,1,1,1,1,1,1,,1,,,,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,,,1,1,,1,1,1,,1,1,1,,,1,1,1,,1,1,,1,1,1,1,1,1,,,,1,,,,1,1,1,,1,1,1,,1,1,1,,21,83,308
季,1,1,1,1,,1,,1,1,,1,1,1,1,,1,,1,,,,1,1,,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,,,1,,1,,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,,,,1,1,,,,,1,1,,1,1,19,80,312
帚,1,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,1,1,,1,,,1,1,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,4,15,25
罷,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,,1,1,,,,,1,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,1,,,,1,1,1,1,1,1,1,,1,,,,1,,,1,20,84,315
呂,1,1,1,1,1,1,1,,1,1,,1,1,1,,1,,1,1,,,1,,,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,1,1,,,1,1,1,1,1,1,,,1,1,1,1,1,,1,,1,,1,1,1,1,1,,,1,,,1,1,1,1,20,86,348
媼,1,1,1,1,,,1,,1,1,,1,1,,,,,1,,1,,,,,1,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,,1,,,1,1,,1,1,,,1,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,14,41,86
常,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,1,1,1,1,1,,1,1,,,1,1,,1,28,102,493
兒,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,,,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,1,,1,1,1,,,,1,,1,1,1,,,1,1,1,1,1,1,1,,1,1,1,1,1,,,,,1,,1,1,1,1,,1,1,1,,,,,1,24,85,318
惠,1,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,1,,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,,1,1,1,,,1,1,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,,1,1,1,1,,1,1,,1,1,1,1,1,23,91,352
魯,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,,1,1,,,,1,,1,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,,,,1,1,,1,1,1,1,,,,,,1,,1,1,19,85,349
主,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,,1,,,1,1,1,1,1,28,103,519
沛,1,1,1,1,,1,,,,,,1,1,,,,,1,1,,,,,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,1,,,,1,1,1,1,1,,1,,,,,,,1,1,,1,,1,,,,1,1,1,1,1,1,,,1,1,1,1,1,,,,,,,1,,,1,,1,,,,1,,1,1,11,59,204
方,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,27,103,478
踞,1,,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,1,1,1,,1,1,1,1,1,1,,1,1,1,,,1,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,4,25,60
床,1,1,1,1,,1,1,,,,,,1,,,,,,1,,,,,1,,,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,,1,1,1,,,,,,,,1,,1,,,,,,,,,1,11,50,120
兩,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,,1,1,,,1,,1,1,24,96,379
洗,1,1,1,1,1,1,,,,,,1,1,1,,,,1,1,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,,,,,,1,1,1,1,1,1,,1,,,,,1,,,,,,,1,,,,1,,1,,1,,1,1,1,,1,1,1,1,,,,,,1,1,,1,,,,,,,,,1,12,53,142
足,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,,,,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,,,1,1,,1,,1,1,22,93,370
焚,1,1,1,1,1,1,1,,,,,1,1,1,1,1,,,1,,,,1,,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,1,1,1,1,1,,1,,,1,,,1,,,1,,1,,1,,,,1,,1,1,1,1,1,,1,1,1,,,,1,1,,1,1,1,1,,,,,,,,,,16,68,195
軍,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,105,507
餘,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,,,1,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,24,101,475
微,1,1,1,1,1,1,1,,1,,1,1,1,1,1,,1,1,,,,,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,,,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,,1,1,1,1,1,,,,1,,1,,1,,22,85,329
崩,1,1,1,1,1,1,1,,1,,,1,,1,1,1,1,1,,,,1,1,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,,,,,,1,1,1,,,1,1,,,,1,1,1,1,1,1,,1,1,,1,1,1,1,,,,,,1,,1,1,,,,,,1,,,1,21,75,271
阿,1,1,1,1,1,1,1,1,,,,1,1,1,,1,1,1,1,,,,1,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,,1,1,,1,1,,1,1,,,1,1,1,1,,,1,1,1,,1,1,,1,1,1,1,1,1,,,,1,,,1,1,,1,,1,,,,1,,1,1,21,80,299
背,1,1,1,1,,1,1,,,,,1,1,,1,1,1,1,1,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,,,1,1,1,1,1,,,1,,,,1,,1,,,,1,,,,,,1,1,1,1,1,1,,1,1,1,1,1,,,,1,,,,1,1,1,,1,,,,1,1,,,14,64,236
約,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,,1,1,1,,,1,,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,,,1,1,,1,1,,1,1,1,1,,,,1,1,1,1,1,,,1,,1,1,1,,,,1,,1,1,1,1,1,,,,,,1,,1,1,22,81,309
目,1,1,1,1,1,1,1,,1,,1,1,1,1,,,,1,1,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,1,,,1,1,,,1,,1,1,1,1,1,,1,1,,1,1,,1,1,1,,1,,1,1,,1,1,,1,1,1,,,,1,1,1,1,18,81,281
見,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,106,545
封,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,1,1,1,1,25,101,485
悼,1,1,1,1,1,1,,,1,,,1,1,1,,,,1,,,,,,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,1,1,1,1,,1,,,1,,,1,,1,,,1,1,1,,,1,,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,,1,,1,1,,,,,,1,,1,1,16,73,216
章,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,,,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,,1,1,,1,1,24,97,421
朱,1,1,1,1,1,1,1,1,1,,,1,1,1,,,,1,,,,,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,,,1,1,1,1,,1,,,,1,,1,1,16,80,311
虛,1,1,1,1,,1,1,,,,,1,1,1,1,1,,1,1,,,,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,1,1,1,,1,,1,1,1,1,1,1,,,1,1,1,1,1,,1,,1,1,,1,,1,1,,1,,,,1,,1,1,16,75,278
祿,1,1,1,1,1,1,1,,,,,,1,1,,1,,1,1,1,,1,1,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,,1,,1,1,,,1,,1,1,,1,1,20,90,355
皇,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,28,103,499
詳,1,1,1,1,,1,,1,,,1,1,,,,,,1,,,,,,,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,,1,,1,1,1,1,1,1,1,1,1,,,,,,,1,1,,,,1,,1,1,1,1,1,1,1,1,,1,1,,1,1,1,,,,1,1,,1,,1,1,,,,,,1,,1,1,13,67,220
身,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,,,1,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,24,97,429
名,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,102,507
立,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,28,105,539
友,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,,1,1,,,,,,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,,,,,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,1,,1,,1,1,,1,1,1,1,1,,,1,,1,1,1,1,19,85,320
受,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,,,1,1,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,,1,1,,1,1,1,1,,1,1,,,1,1,1,1,24,97,446
弗,1,1,1,1,,1,1,1,,1,1,1,1,1,,,,1,,,,,,,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,,1,,1,,,1,1,,,1,1,,,,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,,1,,1,1,,,,,,1,,1,1,17,76,228
愛,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,,1,1,,,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,,1,1,1,,1,1,26,95,391
姬,1,1,1,1,1,1,1,1,1,,,1,1,1,1,,,1,1,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,,1,,,,,,1,,1,,,,1,,,,,,1,1,,1,,1,1,,1,1,1,,1,,1,,,1,,1,1,,,,,,,,1,1,22,71,238
妒,1,1,1,1,1,1,1,1,,,,1,1,,,1,,1,1,,,,,,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,1,1,,,1,,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,1,1,,,,1,,,,,,1,1,,,,,,,,1,,17,52,147
去,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,104,440
讒,1,1,1,1,,1,1,,,,,1,1,1,,1,,1,,,,,,,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,,,1,1,1,1,1,1,1,1,1,1,,,,1,,1,1,,,1,,,,1,1,1,,1,1,1,1,1,,,1,,1,1,1,,1,,,1,,,,1,1,,,,,,1,,,1,15,66,217
誣,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,,1,,,,,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,1,,1,,1,,1,1,,1,1,1,,1,1,,1,1,,1,1,1,,,,,1,,1,1,,,1,,,,,,,,,18,72,235
過,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,26,102,441
安,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,29,107,531
既,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,26,103,453
兮,1,1,1,1,,1,,1,,,,1,1,1,1,,,1,,,,,,1,,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,,1,1,,1,1,1,,1,1,1,,,1,,,1,,,,,1,,,,,,,1,,,,,,1,1,,,1,,,,,1,1,,,,1,1,,,,,,,,,,14,53,133
惡,1,1,1,1,1,1,1,,,,,1,1,1,1,1,1,1,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,,1,,1,1,1,,1,,1,1,,1,,1,1,,1,,1,,1,,1,1,21,87,343
曾,1,1,1,1,1,1,1,,1,,1,1,1,1,,1,1,1,,1,,,,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,,1,1,,1,1,1,1,1,,,1,,1,,1,1,1,1,,,1,1,,1,1,21,88,306
寤,1,1,,1,,1,,,,,,,,,,,,1,,,,,,,,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,,,,,1,,1,1,1,1,,,,,,,,1,,,,,,,,,,,,,1,1,,1,,,1,,1,1,1,,1,,1,,,,,,1,,,,,,,1,,1,6,42,99
營,1,1,1,1,,1,1,,,,,1,1,1,1,1,,1,1,,,,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,1,1,1,1,,1,1,,,1,1,1,1,1,,1,1,1,,1,,1,1,1,1,1,1,1,,1,1,1,1,1,,,,1,1,1,1,,1,1,,1,,,,1,,,1,16,77,295
劉,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,27,101,421
澤,1,1,1,1,,1,1,,1,,,,1,1,1,1,1,1,1,,,,,1,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,,1,,,1,1,,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,,1,1,1,1,,,,,1,1,,,1,19,81,299
產,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,,1,1,,,1,1,,1,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,,1,1,,,,1,1,,1,1,,1,,1,1,1,,1,1,,,1,1,1,1,1,,,,,,,1,1,1,1,,,,1,,1,,,1,21,78,273
趙,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,,1,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,,,1,1,,1,1,24,97,417
陰,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,,1,,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,1,1,,1,,,1,,1,1,25,92,366
部,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,,1,1,,,,1,,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,,,1,21,94,362
捕,1,1,1,1,,1,1,,1,,,1,1,,1,,1,1,1,,,,1,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,,1,,,1,1,1,1,,1,,,1,1,1,1,1,1,1,1,,1,,1,1,1,,,,,1,1,1,1,1,1,,,,,,1,,,,19,76,280
